HCPCS,MOD,PROCSTAT,CARRIER,LOCALITY,FACILITY PRICE,NON-FACILTY PRICE
78814,,C,06102,15,1603.14,1603.14
78814,,C,06102,16,1572.60,1572.60
78814,,C,06102,99,1432.67,1432.67
78814,,C,06202,00,1599.69,1599.69
78814,,C,06302,00,1494.40,1494.40
78814,,C,07102,13,1348.35,1348.35
78814,,C,07202,01,1472.50,1472.50
78814,,C,07202,99,1388.70,1388.70
78814,,C,07302,00,1352.21,1352.21
78814,,C,08102,00,1449.12,1449.12
78814,,C,08202,01,1510.31,1510.31
78814,,C,08202,99,1430.93,1430.93
78814,,C,09102,03,1582.01,1582.01
78814,,C,09102,04,1626.45,1626.45
78814,,C,09102,99,1496.22,1496.22
78814,,C,09202,20,1575.75,1575.75
78814,,C,09202,50,1575.75,1575.75
78814,,C,10112,00,1372.29,1372.29
78814,,C,10212,01,1584.25,1584.25
78814,,C,10212,99,1400.02,1400.02
78814,,C,10312,35,1422.62,1422.62
78814,,C,11202,01,1446.13,1446.13
78814,,C,11302,00,1533.09,1533.09
78814,,C,11402,16,1366.86,1366.86
78814,,C,11502,00,1458.64,1458.64
78814,,C,12102,01,1541.64,1541.64
78814,,C,12202,01,1827.91,1827.91
78814,,C,12302,01,1669.89,1669.89
78814,,C,12302,99,1577.68,1577.68
78814,,C,12402,01,1801.67,1801.67
78814,,C,12402,99,1699.25,1699.25
78814,,C,12502,01,1622.38,1622.38
78814,,C,12502,99,1437.61,1437.61
78814,,C,13102,00,1676.01,1676.01
78814,,C,13202,01,1806.79,1806.79
78814,,C,13202,02,1847.93,1847.93
78814,,C,13202,03,1704.51,1704.51
78814,,C,13282,99,1484.11,1484.11
78814,,C,13292,04,1835.88,1835.88
78814,,C,14112,03,1544.66,1544.66
78814,,C,14112,99,1439.28,1439.28
78814,,C,14212,01,1849.82,1849.82
78814,,C,14212,99,1638.46,1638.46
78814,,C,14312,40,1619.82,1619.82
78814,,C,14412,01,1609.38,1609.38
78814,,C,14512,50,1542.67,1542.67
78814,,C,15102,00,1394.46,1394.46
78814,,C,15202,00,1430.44,1430.44
78814,TC,C,01112,05,2059.62,2059.62
78814,TC,C,01112,09,2106.35,2106.35
78814,TC,C,01112,51,1925.27,1925.27
78814,TC,C,01112,52,2059.63,2059.63
78814,TC,C,01112,53,1925.25,1925.25
78814,TC,C,01112,54,1601.04,1601.04
78814,TC,C,01112,55,1601.02,1601.02
78814,TC,C,01112,56,1601.02,1601.02
78814,TC,C,01112,57,1601.02,1601.02
78814,TC,C,01112,58,1601.02,1601.02
78814,TC,C,01112,59,1601.02,1601.02
78814,TC,C,01112,60,1601.02,1601.02
78814,TC,C,01112,61,1601.02,1601.02
78814,TC,C,01112,62,1601.13,1601.13
78814,TC,C,01112,63,1698.88,1698.88
78814,TC,C,01112,64,1693.04,1693.04
78814,TC,C,01112,65,2106.40,2106.40
78814,TC,C,01112,66,1774.83,1774.83
78814,TC,C,01112,67,1793.82,1793.82
78814,TC,C,01112,68,1601.02,1601.02
78814,TC,C,01112,69,1601.02,1601.02
78814,TC,C,01112,70,1601.02,1601.02
78814,TC,C,01112,75,1601.02,1601.02
78814,TC,C,01182,17,1726.66,1726.66
78814,TC,C,01182,18,1728.14,1728.14
78814,TC,C,01182,71,1601.02,1601.02
78814,TC,C,01182,72,1747.08,1747.08
78814,TC,C,01182,73,1663.83,1663.83
78814,TC,C,01182,74,1703.26,1703.26
78814,TC,C,01212,01,1660.92,1660.92
78814,TC,C,01312,00,1462.36,1462.36
78814,TC,C,02102,01,1555.75,1555.75
78814,TC,C,02202,00,1343.93,1343.93
78814,TC,C,02302,01,1623.00,1623.00
78814,TC,C,02302,99,1455.01,1455.01
78814,TC,C,02402,02,1792.46,1792.46
78814,TC,C,02402,99,1538.29,1538.29
78814,TC,C,03102,00,1415.63,1415.63
78814,TC,C,03202,01,1460.95,1460.95
78814,TC,C,03302,01,1460.76,1460.76
78814,TC,C,03402,02,1460.73,1460.73
78814,TC,C,03502,09,1373.28,1373.28
78814,TC,C,03602,21,1460.87,1460.87
78814,TC,C,04112,01,1554.36,1554.36
78814,TC,C,04212,05,1339.79,1339.79
78814,TC,C,04312,00,1304.59,1304.59
78814,TC,C,04412,09,1447.74,1447.74
78814,TC,C,04412,11,1455.07,1455.07
78814,TC,C,04412,15,1450.67,1450.67
78814,TC,C,04412,18,1450.86,1450.86
78814,TC,C,04412,20,1329.48,1329.48
78814,TC,C,04412,28,1440.46,1440.46
78814,TC,C,04412,31,1545.63,1545.63
78814,TC,C,04412,99,1386.43,1386.43
78814,TC,C,05102,00,1336.60,1336.60
78814,TC,C,05202,00,1320.57,1320.57
78814,TC,C,05302,01,1390.85,1390.85
78814,TC,C,05302,02,1371.85,1371.85
78814,TC,C,05302,99,1259.38,1259.38
78814,TC,C,05402,00,1348.28,1348.28
78814,TC,C,06102,12,1344.44,1344.44
78814,TC,C,06102,15,1500.65,1500.65
78814,TC,C,06102,16,1468.69,1468.69
78814,TC,C,06102,99,1334.07,1334.07
78814,TC,C,06202,00,1503.08,1503.08
78814,TC,C,06302,00,1399.38,1399.38
78814,TC,C,07102,13,1254.85,1254.85
78814,TC,C,07202,01,1374.82,1374.82
78814,TC,C,07202,99,1292.97,1292.97
78814,TC,C,07302,00,1257.84,1257.84
78814,TC,C,08102,00,1354.16,1354.16
78814,TC,C,08202,01,1410.06,1410.06
78814,TC,C,08202,99,1333.92,1333.92
78814,TC,C,09102,03,1480.21,1480.21
78814,TC,C,09102,04,1521.35,1521.35
78814,TC,C,09102,99,1396.86,1396.86
78814,TC,C,09202,20,1477.02,1477.02
78814,TC,C,09202,50,1477.02,1477.02
78814,TC,C,10112,00,1278.23,1278.23
78814,TC,C,10212,01,1484.39,1484.39
78814,TC,C,10212,99,1303.27,1303.27
78814,TC,C,10312,35,1327.88,1327.88
78814,TC,C,11202,01,1349.90,1349.90
78814,TC,C,11302,00,1436.03,1436.03
78814,TC,C,11402,16,1269.76,1269.76
78814,TC,C,11502,00,1362.97,1362.97
78814,TC,C,12102,01,1443.39,1443.39
78814,TC,C,12202,01,1720.98,1720.98
78814,TC,C,12302,01,1567.66,1567.66
78814,TC,C,12302,99,1478.46,1478.46
78814,TC,C,12402,01,1694.68,1694.68
78814,TC,C,12402,99,1595.36,1595.36
78814,TC,C,12502,01,1520.91,1520.91
78814,TC,C,12502,99,1341.17,1341.17
78814,TC,C,13102,00,1573.49,1573.49
78814,TC,C,13202,01,1697.77,1697.77
78814,TC,C,13202,02,1737.30,1737.30
78814,TC,C,13202,03,1599.78,1599.78
78814,TC,C,13282,99,1387.83,1387.83
78814,TC,C,13292,04,1726.94,1726.94
78814,TC,C,14112,03,1447.69,1447.69
78814,TC,C,14112,99,1343.98,1343.98
78814,TC,C,14212,01,1744.28,1744.28
78814,TC,C,14212,99,1538.30,1538.30
78814,TC,C,14312,40,1520.80,1520.80
78814,TC,C,14412,01,1509.12,1509.12
78814,TC,C,14512,50,1446.18,1446.18
78814,TC,C,15102,00,1298.80,1298.80
78814,TC,C,15202,00,1333.88,1333.88
78815,,C,01112,05,2185.10,2185.10
78815,,C,01112,09,2233.75,2233.75
78815,,C,01112,51,2046.14,2046.14
78815,,C,01112,52,2185.25,2185.25
78815,,C,01112,53,2045.93,2045.93
78815,,C,01112,54,1713.04,1713.04
78815,,C,01112,55,1712.57,1712.57
78815,,C,01112,56,1712.57,1712.57
78815,,C,01112,57,1712.57,1712.57
78815,,C,01112,58,1712.57,1712.57
78815,,C,01112,59,1712.57,1712.57
78815,,C,01112,60,1712.57,1712.57
78815,,C,01112,61,1712.57,1712.57
78815,,C,01112,62,1714.02,1714.02
78815,,C,01112,63,1813.69,1813.69
78815,,C,01112,64,1807.34,1807.34
78815,,C,01112,65,2234.35,2234.35
78815,,C,01112,66,1889.80,1889.80
78815,,C,01112,67,1909.84,1909.84
78815,,C,01112,68,1712.57,1712.57
78815,,C,01112,69,1712.57,1712.57
78815,,C,01112,70,1712.57,1712.57
78815,,C,01112,75,1712.57,1712.57
78815,,C,01182,17,1841.67,1841.67
78815,,C,01182,18,1844.37,1844.37
78815,,C,01182,71,1712.59,1712.59
78815,,C,01182,72,1862.29,1862.29
78815,,C,01182,73,1776.49,1776.49
78815,,C,01182,74,1817.51,1817.51
78815,,C,01212,01,1772.36,1772.36
78815,,C,01312,00,1571.27,1571.27
78815,,C,02102,01,1704.94,1704.94
78815,,C,02202,00,1449.29,1449.29
78815,,C,02302,01,1735.69,1735.69
78815,,C,02302,99,1563.27,1563.27
78815,,C,02402,02,1911.17,1911.17
78815,,C,02402,99,1649.30,1649.30
78815,,C,03102,00,1523.80,1523.80
78815,,C,03202,01,1570.50,1570.50
78815,,C,03302,01,1567.93,1567.93
78815,,C,03402,02,1567.63,1567.63
78815,,C,03502,09,1480.87,1480.87
78815,,C,03602,21,1569.38,1569.38
78815,,C,04112,01,1665.66,1665.66
78815,,C,04212,05,1447.99,1447.99
78815,,C,04312,00,1410.47,1410.47
78815,,C,04412,09,1556.81,1556.81
78815,,C,04412,11,1564.66,1564.66
78815,,C,04412,15,1559.99,1559.99
78815,,C,04412,18,1562.37,1562.37
78815,,C,04412,20,1436.40,1436.40
78815,,C,04412,28,1549.85,1549.85
78815,,C,04412,31,1656.40,1656.40
78815,,C,04412,99,1494.27,1494.27
78815,,C,05102,00,1441.52,1441.52
78815,,C,05202,00,1425.64,1425.64
78815,,C,05302,01,1499.16,1499.16
78815,,C,05302,02,1479.72,1479.72
78815,,C,05302,99,1365.24,1365.24
78815,,C,05402,00,1453.34,1453.34
78815,,C,06102,12,1455.98,1455.98
78815,,C,06102,15,1614.56,1614.56
78815,,C,06102,16,1584.12,1584.12
78815,,C,06102,99,1443.61,1443.61
78815,,C,06202,00,1610.57,1610.57
78815,,C,06302,00,1505.07,1505.07
78815,,C,07102,13,1358.78,1358.78
78815,,C,07202,01,1483.39,1483.39
78815,,C,07202,99,1399.36,1399.36
78815,,C,07302,00,1362.73,1362.73
78815,,C,08102,00,1459.75,1459.75
78815,,C,08202,01,1521.46,1521.46
78815,,C,08202,99,1441.73,1441.73
78815,,C,09102,03,1593.35,1593.35
78815,,C,09102,04,1638.10,1638.10
78815,,C,09102,99,1507.28,1507.28
78815,,C,09202,20,1586.80,1586.80
78815,,C,09202,50,1586.80,1586.80
78815,,C,10112,00,1382.79,1382.79
78815,,C,10212,01,1595.41,1595.41
78815,,C,10212,99,1410.78,1410.78
78815,,C,10312,35,1433.21,1433.21
78815,,C,11202,01,1456.87,1456.87
78815,,C,11302,00,1543.96,1543.96
78815,,C,11402,16,1377.63,1377.63
78815,,C,11502,00,1469.34,1469.34
78815,,C,12102,01,1552.63,1552.63
78815,,C,12202,01,1839.92,1839.92
78815,,C,12302,01,1681.34,1681.34
78815,,C,12302,99,1588.79,1588.79
78815,,C,12402,01,1813.68,1813.68
78815,,C,12402,99,1710.89,1710.89
78815,,C,12502,01,1633.73,1633.73
78815,,C,12502,99,1448.36,1448.36
78815,,C,13102,00,1687.49,1687.49
78815,,C,13202,01,1818.98,1818.98
78815,,C,13202,02,1860.30,1860.30
78815,,C,13202,03,1716.23,1716.23
78815,,C,13282,99,1494.89,1494.89
78815,,C,13292,04,1848.09,1848.09
78815,,C,14112,03,1555.53,1555.53
78815,,C,14112,99,1449.94,1449.94
78815,,C,14212,01,1861.71,1861.71
78815,,C,14212,99,1649.69,1649.69
78815,,C,14312,40,1630.92,1630.92
78815,,C,14412,01,1620.61,1620.61
78815,,C,14512,50,1553.50,1553.50
78815,,C,15102,00,1405.12,1405.12
78815,,C,15202,00,1441.20,1441.20
